query_id,query_text,rank,item_id,semantic_score,relevance_grade
query_000024,NovaDigital smartphones review,17,item_000005,0.811248,2
query_000024,NovaDigital smartphones review,18,item_000468,0.808283,2
query_000024,NovaDigital smartphones review,19,item_000020,0.808114,2
query_000024,NovaDigital smartphones review,20,item_000112,0.808114,2
query_000025,OrganicRoots beverages review,1,item_000094,0.514699,0
query_000025,OrganicRoots beverages review,2,item_000194,0.514699,0
query_000025,OrganicRoots beverages review,3,item_000202,0.514699,0
query_000025,OrganicRoots beverages review,4,item_000418,0.514699,0
query_000025,OrganicRoots beverages review,5,item_000337,0.514061,0
query_000025,OrganicRoots beverages review,6,item_000382,0.511687,0
query_000025,OrganicRoots beverages review,7,item_000400,0.511687,0
query_000025,OrganicRoots beverages review,8,item_000102,0.509723,0
query_000025,OrganicRoots beverages review,9,item_000299,0.509723,0
query_000025,OrganicRoots beverages review,10,item_000310,0.509723,0
query_000025,OrganicRoots beverages review,11,item_000344,0.508079,0
query_000025,OrganicRoots beverages review,12,item_000394,0.485520,0
query_000025,OrganicRoots beverages review,13,item_000062,0.475575,0
query_000025,OrganicRoots beverages review,14,item_000214,0.475575,0
query_000025,OrganicRoots beverages review,15,item_000183,0.468626,0
query_000025,OrganicRoots beverages review,16,item_000231,0.468626,0
query_000025,OrganicRoots beverages review,17,item_000417,0.468626,0
query_000025,OrganicRoots beverages review,18,item_000082,0.435300,0
query_000025,OrganicRoots beverages review,19,item_000177,0.435300,0
query_000025,OrganicRoots beverages review,20,item_000361,0.435300,0
query_000026,best fitness equipment,1,item_000058,0.651558,1
query_000026,best fitness equipment,2,item_000294,0.651558,1
query_000026,best fitness equipment,3,item_000056,0.620738,1
query_000026,best fitness equipment,4,item_000146,0.612010,2
query_000026,best fitness equipment,5,item_000347,0.612010,2
query_000026,best fitness equipment,6,item_000415,0.612010,2
query_000026,best fitness equipment,7,item_000450,0.601577,1
query_000026,best fitness equipment,8,item_000297,0.563260,2
query_000026,best fitness equipment,9,item_000008,0.562790,1
query_000026,best fitness equipment,10,item_000035,0.562790,1
query_000026,best fitness equipment,11,item_000239,0.562790,1
query_000026,best fitness equipment,12,item_000325,0.554100,1
query_000026,best fitness equipment,13,item_000351,0.554100,1
query_000026,best fitness equipment,14,item_000357,0.552726,1
query_000026,best fitness equipment,15,item_000392,0.551468,0
query_000026,best fitness equipment,16,item_000050,0.549137,1
query_000026,best fitness equipment,17,item_000314,0.549137,1
query_000026,best fitness equipment,18,item_000482,0.549137,1
query_000026,best fitness equipment,19,item_000033,0.540024,1
query_000026,best fitness equipment,20,item_000336,0.539893,1
query_000027,best air quality,1,item_000119,0.849775,3
query_000027,best air quality,2,item_000260,0.838326,3
query_000027,best air quality,3,item_000286,0.816611,3
query_000027,best air quality,4,item_000423,0.816611,3
query_000027,best air quality,5,item_000438,0.816611,3
query_000027,best air quality,6,item_000298,0.816276,3
query_000027,best air quality,7,item_000480,0.815432,3
query_000027,best air quality,8,item_000078,0.811973,3
query_000027,best air quality,9,item_000097,0.811973,3
query_000027,best air quality,10,item_000428,0.810215,3
query_000027,best air quality,11,item_000140,0.809478,3
query_000027,best air quality,12,item_000434,0.809478,3
query_000027,best air quality,13,item_000037,0.806664,3
query_000027,best air quality,14,item_000327,0.805684,3
query_000027,best air quality,15,item_000001,0.804793,3
query_000027,best air quality,16,item_000154,0.797231,3
query_000027,best air quality,17,item_000411,0.797231,3
query_000027,best air quality,18,item_000084,0.796167,3
query_000027,best air quality,19,item_000376,0.795672,3
query_000027,best air quality,20,item_000401,0.795672,3
query_000028,best puzzles,1,item_000054,0.686006,1
query_000028,best puzzles,2,item_000370,0.677584,2
query_000028,best puzzles,3,item_000456,0.677584,2
query_000028,best puzzles,4,item_000245,0.676899,2
query_000028,best puzzles,5,item_000142,0.676000,1
query_000028,best puzzles,6,item_000494,0.671845,2
query_000028,best puzzles,7,item_000248,0.671648,2
query_000028,best puzzles,8,item_000448,0.669437,2
query_000028,best puzzles,9,item_000115,0.666789,1
query_000028,best puzzles,10,item_000021,0.664015,2
query_000028,best puzzles,11,item_000222,0.664015,2
query_000028,best puzzles,12,item_000300,0.664015,2
query_000028,best puzzles,13,item_000028,0.661981,2
query_000028,best puzzles,14,item_000034,0.661796,1
query_000028,best puzzles,15,item_000496,0.661796,1
query_000028,best puzzles,16,item_000163,0.661078,2
query_000028,best puzzles,17,item_000390,0.661078,2
query_000028,best puzzles,18,item_000032,0.659088,1
query_000028,best puzzles,19,item_000091,0.659088,1
query_000028,best puzzles,20,item_000392,0.659064,2
query_000029,FunCraft Puzzles,1,item_000370,0.462759,2
query_000029,FunCraft Puzzles,2,item_000456,0.462759,2
query_000029,FunCraft Puzzles,3,item_000248,0.457595,2
query_000029,FunCraft Puzzles,4,item_000302,0.454532,1
query_000029,FunCraft Puzzles,5,item_000021,0.453602,2
query_000029,FunCraft Puzzles,6,item_000222,0.453602,2
query_000029,FunCraft Puzzles,7,item_000300,0.453602,2
query_000029,FunCraft Puzzles,8,item_000374,0.453575,1
query_000029,FunCraft Puzzles,9,item_000392,0.452808,2
query_000029,FunCraft Puzzles,10,item_000365,0.450140,1
query_000029,FunCraft Puzzles,11,item_000421,0.449515,1
query_000029,FunCraft Puzzles,12,item_000245,0.448470,2
query_000029,FunCraft Puzzles,13,item_000249,0.447342,1
query_000029,FunCraft Puzzles,14,item_000494,0.446320,2
query_000029,FunCraft Puzzles,15,item_000029,0.441714,1
query_000029,FunCraft Puzzles,16,item_000318,0.441714,1
query_000029,FunCraft Puzzles,17,item_000108,0.439981,1
query_000029,FunCraft Puzzles,18,item_000446,0.439981,1
query_000029,FunCraft Puzzles,19,item_000054,0.430068,1
query_000029,FunCraft Puzzles,20,item_000059,0.429936,2
query_000030,QuantumTech Laptops,1,item_000419,0.694402,1
query_000030,QuantumTech Laptops,2,item_000064,0.690514,1
query_000030,QuantumTech Laptops,3,item_000190,0.690514,1
query_000030,QuantumTech Laptops,4,item_000220,0.690514,1
query_000030,QuantumTech Laptops,5,item_000005,0.687859,1
query_000030,QuantumTech Laptops,6,item_000060,0.683172,1
query_000030,QuantumTech Laptops,7,item_000468,0.682999,1
query_000030,QuantumTech Laptops,8,item_000240,0.680824,1
query_000030,QuantumTech Laptops,9,item_000320,0.680824,1
query_000030,QuantumTech Laptops,10,item_000093,0.619918,1
query_000030,QuantumTech Laptops,11,item_000323,0.615011,1
query_000030,QuantumTech Laptops,12,item_000410,0.606964,1
query_000030,QuantumTech Laptops,13,item_000109,0.604863,1
query_000030,QuantumTech Laptops,14,item_000208,0.604863,1
query_000030,QuantumTech Laptops,15,item_000355,0.600486,1
query_000030,QuantumTech Laptops,16,item_000024,0.599808,1
query_000030,QuantumTech Laptops,17,item_000283,0.599554,1
query_000030,QuantumTech Laptops,18,item_000334,0.597875,1
query_000030,QuantumTech Laptops,19,item_000352,0.597875,1
query_000030,QuantumTech Laptops,20,item_000472,0.594480,1
query_000031,CozyNest Furniture,1,item_000248,0.823578,0
query_000031,CozyNest Furniture,2,item_000115,0.782159,0
query_000031,CozyNest Furniture,3,item_000074,0.774740,0
query_000031,CozyNest Furniture,4,item_000311,0.774740,0
query_000031,CozyNest Furniture,5,item_000350,0.774740,0
query_000031,CozyNest Furniture,6,item_000442,0.769481,0
query_000031,CozyNest Furniture,7,item_000475,0.769481,0
query_000031,CozyNest Furniture,8,item_000494,0.763949,0
query_000031,CozyNest Furniture,9,item_000386,0.753683,0
query_000031,CozyNest Furniture,10,item_000245,0.753409,0
query_000031,CozyNest Furniture,11,item_000370,0.749278,0
query_000031,CozyNest Furniture,12,item_000456,0.749278,0
query_000031,CozyNest Furniture,13,item_000044,0.739421,0
query_000031,CozyNest Furniture,14,item_000375,0.739421,0
query_000031,CozyNest Furniture,15,item_000432,0.739421,0
query_000031,CozyNest Furniture,16,item_000032,0.735457,0
query_000031,CozyNest Furniture,17,item_000091,0.735457,0
query_000031,CozyNest Furniture,18,item_000145,0.719357,0
query_000031,CozyNest Furniture,19,item_000465,0.719357,0
query_000031,CozyNest Furniture,20,item_000392,0.716228,0
query_000032,HomeCraft Cookware,1,item_000152,0.643031,2
query_000032,HomeCraft Cookware,2,item_000027,0.612496,2
query_000032,HomeCraft Cookware,3,item_000047,0.612496,2
query_000032,HomeCraft Cookware,4,item_000414,0.612496,2
query_000032,HomeCraft Cookware,5,item_000189,0.599396,2
query_000032,HomeCraft Cookware,6,item_000491,0.599396,2
query_000032,HomeCraft Cookware,7,item_000052,0.594053,2
query_000032,HomeCraft Cookware,8,item_000070,0.594053,2
query_000032,HomeCraft Cookware,9,item_000111,0.594053,2
query_000032,HomeCraft Cookware,10,item_000125,0.593700,2
query_000032,HomeCraft Cookware,11,item_000153,0.586031,2
query_000032,HomeCraft Cookware,12,item_000424,0.585445,2
query_000032,HomeCraft Cookware,13,item_000183,0.580479,2
query_000032,HomeCraft Cookware,14,item_000231,0.580479,2
query_000032,HomeCraft Cookware,15,item_000417,0.580479,2
query_000032,HomeCraft Cookware,16,item_000036,0.567778,2
query_000032,HomeCraft Cookware,17,item_000081,0.567778,2
query_000032,HomeCraft Cookware,18,item_000172,0.564957,2
query_000032,HomeCraft Cookware,19,item_000131,0.563581,2
query_000032,HomeCraft Cookware,20,item_000407,0.563581,2
query_000033,best organic,1,item_000386,0.549979,0
query_000033,best organic,2,item_000034,0.533437,0
query_000033,best organic,3,item_000496,0.533437,0
query_000033,best organic,4,item_000263,0.523725,0
query_000033,best organic,5,item_000378,0.523725,0
query_000033,best organic,6,item_000168,0.518072,0
query_000033,best organic,7,item_000135,0.505249,0
query_000033,best organic,8,item_000377,0.505249,0
query_000033,best organic,9,item_000096,0.498054,0
query_000033,best organic,10,item_000247,0.498054,0
query_000033,best organic,11,item_000048,0.494896,0
query_000033,best organic,12,item_000024,0.479477,0
query_000033,best organic,13,item_000052,0.465796,0
query_000033,best organic,14,item_000070,0.465796,0
query_000033,best organic,15,item_000111,0.465796,0
query_000033,best organic,16,item_000125,0.433775,0
query_000033,best organic,17,item_000430,0.413785,0
query_000033,best organic,18,item_000473,0.402023,0
query_000033,best organic,19,item_000295,0.399776,0
query_000033,best organic,20,item_000209,0.398102,0
query_000034,PureBite Organic,1,item_000048,0.823658,0
query_000034,PureBite Organic,2,item_000052,0.776106,0
query_000034,PureBite Organic,3,item_000070,0.776106,0
query_000034,PureBite Organic,4,item_000111,0.776106,0
query_000034,PureBite Organic,5,item_000125,0.772610,0
query_000034,PureBite Organic,6,item_000473,0.738702,0
query_000034,PureBite Organic,7,item_000329,0.738290,0
query_000034,PureBite Organic,8,item_000371,0.738290,0
query_000034,PureBite Organic,9,item_000349,0.727039,0
query_000034,PureBite Organic,10,item_000397,0.725059,0
query_000034,PureBite Organic,11,item_000067,0.719678,0
query_000034,PureBite Organic,12,item_000270,0.719678,0
query_000034,PureBite Organic,13,item_000061,0.708448,0
query_000034,PureBite Organic,14,item_000221,0.706948,0
query_000034,PureBite Organic,15,item_000457,0.703448,0
query_000034,PureBite Organic,16,item_000069,0.702480,0
query_000034,PureBite Organic,17,item_000105,0.702480,0
query_000034,PureBite Organic,18,item_000153,0.698508,0
query_000034,PureBite Organic,19,item_000172,0.698107,0
query_000034,PureBite Organic,20,item_000207,0.695903,0
query_000035,NatureScent Fragrance,1,item_000033,0.859364,0
query_000035,NatureScent Fragrance,2,item_000336,0.857443,0
query_000035,NatureScent Fragrance,3,item_000129,0.845230,0
query_000035,NatureScent Fragrance,4,item_000188,0.845194,0
query_000035,NatureScent Fragrance,5,item_000058,0.835855,0
query_000035,NatureScent Fragrance,6,item_000294,0.835855,0
query_000035,NatureScent Fragrance,7,item_000402,0.831065,0
query_000035,NatureScent Fragrance,8,item_000450,0.820422,0
query_000035,NatureScent Fragrance,9,item_000008,0.762134,0
query_000035,NatureScent Fragrance,10,item_000035,0.762134,0
query_000035,NatureScent Fragrance,11,item_000239,0.762134,0
query_000035,NatureScent Fragrance,12,item_000224,0.761967,0
query_000035,NatureScent Fragrance,13,item_000460,0.761967,0
query_000035,NatureScent Fragrance,14,item_000441,0.760724,0
query_000035,NatureScent Fragrance,15,item_000379,0.756807,0
query_000035,NatureScent Fragrance,16,item_000486,0.756770,0
query_000035,NatureScent Fragrance,17,item_000266,0.755949,0
query_000035,NatureScent Fragrance,18,item_000262,0.754811,0
query_000035,NatureScent Fragrance,19,item_000449,0.754811,0
query_000035,NatureScent Fragrance,20,item_000357,0.754023,0
query_000037,MechPro Tires,1,item_000419,0.849091,0
query_000037,MechPro Tires,2,item_000323,0.841617,0
query_000037,MechPro Tires,3,item_000005,0.839330,0
query_000037,MechPro Tires,4,item_000468,0.839299,0
query_000037,MechPro Tires,5,item_000064,0.834925,0
query_000037,MechPro Tires,6,item_000190,0.834925,0
query_000037,MechPro Tires,7,item_000220,0.834925,0
query_000037,MechPro Tires,8,item_000334,0.834369,0
query_000037,MechPro Tires,9,item_000352,0.834369,0
query_000037,MechPro Tires,10,item_000060,0.828589,0
query_000037,MechPro Tires,11,item_000355,0.827448,0
query_000037,MechPro Tires,12,item_000240,0.825728,0
query_000037,MechPro Tires,13,item_000320,0.825728,0
query_000037,MechPro Tires,14,item_000343,0.818297,0
query_000037,MechPro Tires,15,item_000360,0.818297,0
query_000037,MechPro Tires,16,item_000373,0.818297,0
query_000037,MechPro Tires,17,item_000344,0.812395,0
query_000037,MechPro Tires,18,item_000430,0.810583,0
query_000037,MechPro Tires,19,item_000093,0.809261,0
query_000037,MechPro Tires,20,item_000472,0.808367,0
query_000038,HomeCraft bedding review,1,item_000397,0.860518,2
query_000038,HomeCraft bedding review,2,item_000172,0.860410,2
query_000038,HomeCraft bedding review,3,item_000153,0.850279,2
query_000038,HomeCraft bedding review,4,item_000221,0.850023,2
query_000038,HomeCraft bedding review,5,item_000152,0.844041,2
query_000038,HomeCraft bedding review,6,item_000329,0.840656,2
query_000038,HomeCraft bedding review,7,item_000371,0.840656,2
query_000038,HomeCraft bedding review,8,item_000061,0.840437,2
query_000038,HomeCraft bedding review,9,item_000349,0.838090,2
query_000038,HomeCraft bedding review,10,item_000232,0.832626,2
query_000038,HomeCraft bedding review,11,item_000052,0.831933,2
